ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"27/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","490000","21 May 2014","0","STRATA","No","2941490","AI706550","23 April 2017"
"2/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","650000","11 November 2013","0","STRATA","No","2941482","AI242647","23 April 2017"
"43/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","285000","6 November 2013","0","STRATA","No","2993659","AI206176","23 April 2017"
"59/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","515000","17 August 2013","0","STRATA","No","3052813","AI70431","23 April 2017"
"71/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","635000","14 August 2013","0","STRATA","No","3052825","AI157300","23 April 2017"
"28/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","503000","10 July 2013","0","STRATA","No","2941491","AH951778","23 April 2017"
"53/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","412000","7 July 2013","0","STRATA","No","2993669","AH930523","23 April 2017"
"78/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","615000","15 June 2013","0","STRATA","No","3052832","AH943413","23 April 2017"
"55/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","590000","10 May 2013","0","STRATA","No","2993671","AH955315","23 April 2017"
"40/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","690000","7 March 2013","0","STRATA","No","2993656","AH691765","23 April 2017"
"5/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","575000","5 October 2012","0","STRATA","No","3166885","AH392390","23 April 2017"
"60/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","550000","16 August 2012","0","STRATA","No","3052814","AH278771","23 April 2017"
"57/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","550000","5 July 2012","0","STRATA","No","2993673","AH200766","23 April 2017"
"14/1 SHIRLEY STREET, ALEXANDRIA NSW 2015","415000","26 May 2012","0","STRATA","No","2941476","AH103756","23 April 2017"
"614 BOTANY ROAD, ALEXANDRIA NSW 2015","2405537","16 April 2013","2713","NON STRATA","No",2109783,"AI662567","23 April 2017"
"614 BOTANY ROAD, ALEXANDRIA NSW 2015","2405537","16 April 2013","2713","NON STRATA","No",2109783,"AI662568","23 April 2017"
"1/620 BOTANY ROAD, ALEXANDRIA NSW 2015","1888444","12 July 2016","0","STRATA","No","2109785","AK795779","23 April 2017"
"10/620 BOTANY ROAD, ALEXANDRIA NSW 2015","1693759","12 July 2016","0","STRATA","No","2109794","AK795788","23 April 2017"
"11/620 BOTANY ROAD, ALEXANDRIA NSW 2015","1746324","12 July 2016","0","STRATA","No","2109795","AK795789","23 April 2017"
"12/620 BOTANY ROAD, ALEXANDRIA NSW 2015","1888444","12 July 2016","0","STRATA","No","2109796","AK795790","23 April 2017"
"13/620 BOTANY ROAD, ALEXANDRIA NSW 2015","2394624","12 July 2016","0","STRATA","No","2109797","AK795791","23 April 2017"
"14/620 BOTANY ROAD, ALEXANDRIA NSW 2015","2394624","12 July 2016","0","STRATA","No","2109798","AK795792","23 April 2017"
"15/620 BOTANY ROAD, ALEXANDRIA NSW 2015","1526330","12 July 2016","0","STRATA","No","2109799","AK795793","23 April 2017"
"16/620 BOTANY ROAD, ALEXANDRIA NSW 2015","1518542","12 July 2016","0","STRATA","No","2109800","AK795794","23 April 2017"
"17/620 BOTANY ROAD, ALEXANDRIA NSW 2015","1596416","12 July 2016","0","STRATA","No","2109801","AK795795","23 April 2017"
"18/620 BOTANY ROAD, ALEXANDRIA NSW 2015","1590576","12 July 2016","0","STRATA","No","2109802","AK795796","23 April 2017"
